miRBase cluster	Algorithm cluster
mir-5912	mir-5912
mir-4864	mir-4864
uc_tae-MIR9778	uc_tae-MIR9778
uc_blv-mir-B3	uc_blv-mir-B3
uc_stu-MIR8018	uc_stu-MIR8018
uc_mtr-MIR2633	uc_mtr-MIR2633
uc_hsa-mir-6833	uc_hsa-mir-6833
uc_cqu-mir-2952	uc_cqu-mir-2952
uc_hsa-mir-6828	uc_hsa-mir-6828
uc_cin-mir-4128	uc_cin-mir-4128
uc_efu-mir-9355	uc_efu-mir-9355
uc_smo-MIR1093	uc_smo-MIR1093
uc_mmu-mir-6900	uc_mmu-mir-6900
uc_hru-mir-1984	mir-1984
uc_ppc-mir-8247	uc_ppc-mir-8247
uc_ppe-MIR6259	uc_ppe-MIR6259
uc_mdo-mir-7391	uc_mdo-mir-7391
uc_cqu-mir-2951	uc_cqu-mir-2951
uc_mmu-mir-7234	uc_mmu-mir-7234
uc_efu-mir-9207	mir-9207
uc_bbe-mir-34d	mir-34_3
uc_ahy-MIR3516	uc_ahy-MIR3516
uc_eca-mir-9023	uc_eca-mir-9023
uc_ipu-mir-7566	uc_ipu-mir-7566
uc_bmo-mir-3294	uc_bmo-mir-3294
uc_bma-mir-5878	uc_bma-mir-5878
uc_cin-mir-4004	uc_cin-mir-4004
uc_hsa-mir-4462	uc_hsa-mir-4462
uc_hsa-mir-3134	uc_hsa-mir-3134
uc_hsa-mir-3692	uc_hsa-mir-3692
uc_hco-mir-5939	uc_hco-mir-5939
uc_gga-mir-1701	uc_gga-mir-1701
uc_gga-mir-7466	uc_gga-mir-7466
MIR8643	mir-4657
uc_pxy-mir-8523	uc_pxy-mir-8523
uc_cca-MIR6103	uc_cca-MIR6103
uc_cel-mir-4938	uc_cel-mir-4938
mir-3535	mir-2063
uc_gma-MIR4408	mir-2180
uc_cin-mir-4167	uc_cin-mir-4167
uc_aly-MIR4229	uc_aly-MIR4229
mir-4861	mir-3167
uc_cfa-mir-8798	uc_cfa-mir-8798
uc_mmu-mir-7076	uc_mmu-mir-7076
uc_mmu-mir-6970	uc_mmu-mir-6970
uc_tgu-mir-2982	uc_tgu-mir-2982
uc_eca-mir-8920	uc_eca-mir-8920
mir-2432	mir-9318
uc_hsa-mir-8061	uc_hsa-mir-8061
uc_mmu-mir-7677	uc_mmu-mir-7677
uc_mmu-mir-8120	uc_mmu-mir-8120
uc_ppc-mir-8213	uc_ppc-mir-8213
uc_cel-mir-4808	uc_cel-mir-4808
uc_ame-mir-6003	uc_ame-mir-6003
uc_bmo-mir-3314	uc_bmo-mir-3314
uc_hsa-mir-6734	uc_hsa-mir-6734
uc_cin-mir-4179b	mir-4179
uc_hsa-mir-7705	uc_hsa-mir-7705
uc_eca-mir-8984	uc_eca-mir-8984
uc_cbn-mir-7639	uc_cbn-mir-7639
uc_tur-mir-5735	uc_tur-mir-5735
uc_aae-mir-2942	uc_aae-mir-2942
uc_hsa-mir-4292	uc_hsa-mir-4292
uc_hsa-mir-7156	uc_hsa-mir-7156
uc_dme-mir-1014	uc_dme-mir-1014
uc_smo-MIR1112	uc_smo-MIR1112
uc_bmo-mir-3372	uc_bmo-mir-3372
uc_bma-mir-750	uc_bma-mir-750
uc_hco-mir-5922	uc_hco-mir-5922
uc_gga-mir-7453	uc_gga-mir-7453
uc_gga-mir-6675	uc_gga-mir-6675
mir-8834	mir-4847
uc_mtr-MIR2614	uc_mtr-MIR2614
uc_sme-mir-190b	mir-190_2
uc_mtr-MIR2661	uc_mtr-MIR2661
uc_mmu-mir-6928	uc_mmu-mir-6928
mir-2525	mir-2525-2
uc_csi-MIR3954	uc_csi-MIR3954
uc_hco-mir-5957	uc_hco-mir-5957
uc_pma-mir-4590	uc_pma-mir-4590
uc_cbn-mir-7628	uc_cbn-mir-7628
uc_gsa-bantam	uc_gsa-bantam
uc_mmu-mir-6913	uc_mmu-mir-6913
uc_bta-mir-1835	mir-1835
uc_nve-mir-9415-1	mir-9415-2
uc_hvt-mir-H10	mir-221
uc_mmu-mir-7088	uc_mmu-mir-7088
uc_ame-mir-3768	uc_ame-mir-3768
uc_mdo-mir-7276	uc_mdo-mir-7276
uc_dme-mir-4959	uc_dme-mir-4959
uc_hsa-mir-8060	uc_hsa-mir-8060
uc_hsa-mir-7974	uc_hsa-mir-7974
uc_sme-mir-745	uc_sme-mir-745
mir-5984	mir-3102
uc_ppc-mir-8238	uc_ppc-mir-8238
MIR5050	MIR5050
uc_eca-mir-9140	uc_eca-mir-9140
uc_rrv-miR-rR1-2	uc_rrv-miR-rR1-2
uc_sma-mir-8417	uc_sma-mir-8417
uc_sma-mir-8434	uc_sma-mir-8434
uc_ppe-MIR8132	uc_ppe-MIR8132
uc_mmu-mir-7242	uc_mmu-mir-7242
uc_cfa-mir-8796	uc_cfa-mir-8796
uc_bra-MIR400	MIR400
MIR6450	MIR6450
uc_bmo-mir-3362	uc_bmo-mir-3362
uc_mdo-mir-1541	uc_mdo-mir-1541
uc_tca-mir-3876	uc_tca-mir-3876
uc_mmu-mir-6971	uc_mmu-mir-6971
uc_cin-mir-4008b	mir-4008
uc_gga-mir-1620	uc_gga-mir-1620
uc_sko-mir-4840	uc_sko-mir-4840
uc_ptc-MIR6478	uc_ptc-MIR6478
uc_mtr-MIR5259	uc_mtr-MIR5259
MIR6019	MIR6020
uc_dme-mir-4917	uc_dme-mir-4917
uc_mdo-mir-7255	uc_mdo-mir-7255
uc_prd-mir-36	mir-36_3
MIR4378	mir-3085
uc_hsa-mir-2682	uc_hsa-mir-2682
uc_ppc-mir-8246	uc_ppc-mir-8246
uc_prd-mir-7913	uc_prd-mir-7913
uc_gga-mir-1802	uc_gga-mir-1802
uc_mtr-MIR5233	uc_mtr-MIR5233
mir-1272	mir-1272
uc_eca-mir-9112	uc_eca-mir-9112
MIR8038	mir-5366
uc_hsa-mir-4325	uc_hsa-mir-4325
uc_cte-mir-2718	uc_cte-mir-2718
uc_hsa-mir-6809	mir-7093
uc_pma-mir-4581	uc_pma-mir-4581
uc_nta-MIR6156	uc_nta-MIR6156
uc_bta-mir-2901	uc_bta-mir-2901
uc_gga-mir-1845	uc_gga-mir-1845
uc_cbn-mir-7625	uc_cbn-mir-7625
uc_hsa-mir-5584	uc_hsa-mir-5584
uc_bmo-mir-2770	uc_bmo-mir-2770
uc_hsa-mir-4473	uc_hsa-mir-4473
uc_mmu-mir-7002	uc_mmu-mir-7002
uc_hsa-mir-6835	uc_hsa-mir-6835
uc_mmu-mir-1950	uc_mmu-mir-1950
uc_esi-MIR8621	uc_esi-MIR8621
uc_mmu-mir-7232	uc_mmu-mir-7232
uc_ppe-MIR6260	uc_ppe-MIR6260
mir-3070	MIR868
uc_mmu-mir-6364	uc_mmu-mir-6364
uc_cel-mir-4923b	uc_cel-mir-4923b
uc_sme-mir-2200	uc_sme-mir-2200
uc_bmo-mir-3312	uc_bmo-mir-3312
uc_sma-mir-8441	uc_sma-mir-8441
uc_prd-mir-4816	uc_prd-mir-4816
uc_odi-mir-1476	uc_odi-mir-1476
uc_api-mir-3020	uc_api-mir-3020
uc_eca-mir-8911	mir-9277
uc_ssc-mir-9804	uc_ssc-mir-9804
uc_cbn-mir-7638	uc_cbn-mir-7638
uc_tca-mir-3866	uc_tca-mir-3866
uc_pxy-bantam	uc_pxy-bantam
uc_gga-mir-3594	mir-6799
uc_rno-mir-6329	uc_rno-mir-6329
uc_bmo-mir-3334	uc_bmo-mir-3334
mir-1923	mir-1923
uc_mmu-mir-7212	uc_mmu-mir-7212
uc_gga-mir-7469	uc_gga-mir-7469
uc_ppc-mir-8344	uc_ppc-mir-8344
uc_smo-MIR1109	uc_smo-MIR1109
uc_odi-mir-1484	uc_odi-mir-1484
uc_bdi-MIR9489	uc_bdi-MIR9489
uc_str-mir-8366a	uc_str-mir-8366a
uc_lgi-mir-1989	mir-1989
uc_cca-MIR6107	uc_cca-MIR6107
uc_smo-MIR1090	uc_smo-MIR1090
uc_ppc-mir-84d	uc_ppc-mir-84d
uc_ath-MIR8166	uc_ath-MIR8166
uc_cfa-mir-1836	uc_cfa-mir-1836
uc_hsa-mir-4735	uc_hsa-mir-4735
uc_prd-mir-242	uc_prd-mir-242
uc_mmu-mir-7668	uc_mmu-mir-7668
uc_rgl-MIR7803a	MIR7803
uc_hsa-mir-3666	uc_hsa-mir-3666
uc_hsa-mir-6889	uc_hsa-mir-6889
uc_str-mir-8400	uc_str-mir-8400
uc_efu-mir-9272	uc_efu-mir-9272
uc_bmo-mir-3220	uc_bmo-mir-3220
uc_efu-mir-9308	uc_efu-mir-9308
uc_ppc-mir-2238l	uc_ppc-mir-2238l
uc_ssc-mir-9810	uc_ssc-mir-9810
uc_tca-mir-3857	uc_tca-mir-3857
uc_hsa-mir-4753	uc_hsa-mir-4753
mir-8794	mir-8794-2
uc_bta-mir-2367	uc_bta-mir-2367
uc_hco-mir-5949	uc_hco-mir-5949
uc_hsa-mir-8067	uc_hsa-mir-8067
uc_ath-MIR5022	uc_ath-MIR5022
uc_sko-mir-4829a	uc_sko-mir-4829a
uc_dme-mir-3643	uc_dme-mir-3643
uc_hsa-mir-8074	uc_hsa-mir-8074
MIR5229	MIR5229
uc_efu-mir-9362	uc_efu-mir-9362
uc_oan-mir-7424	uc_oan-mir-7424
uc_stu-MIR8051	uc_stu-MIR8051
mir-4703	mir-H7
mir-2568	mir-2568
uc_hsa-mir-4638	uc_hsa-mir-4638
uc_bdi-MIR5202	uc_bdi-MIR5202
uc_prd-mir-184	uc_prd-mir-184
uc_str-mir-240	uc_str-mir-240
uc_hsa-mir-3124	uc_hsa-mir-3124
uc_mmu-mir-3969	uc_mmu-mir-3969
uc_tae-MIR9653b	MIR9653
uc_mmu-mir-7072	uc_mmu-mir-7072
uc_gga-mir-6618	uc_gga-mir-6618
uc_mml-mir-7164	uc_mml-mir-7164
uc_cin-mir-4213	uc_cin-mir-4213
uc_dps-mir-2541	uc_dps-mir-2541
uc_mmu-mir-1936	uc_mmu-mir-1936
uc_gga-mir-1617	uc_gga-mir-1617
uc_pma-mir-4578	uc_pma-mir-4578
mir-2489	mir-2489
uc_mmu-mir-7048	uc_mmu-mir-7048
uc_ame-mir-9888	uc_ame-mir-9888
uc_pxy-mir-8502	uc_pxy-mir-8502
uc_osa-MIR2925	uc_osa-MIR2925
uc_ppe-MIR6275	uc_ppe-MIR6275
uc_efu-mir-9222	uc_efu-mir-9222
uc_gga-mir-7457	uc_gga-mir-7457
uc_ipu-mir-7554	uc_ipu-mir-7554
uc_bmo-mir-3398	uc_bmo-mir-3398
mir-5132	mir-5132
uc_dps-mir-2531	uc_dps-mir-2531
uc_bma-mir-5858	uc_bma-mir-5858
uc_eca-mir-9129	uc_eca-mir-9129
uc_mmu-mir-7077	uc_mmu-mir-7077
uc_gga-mir-6574	uc_gga-mir-6574
uc_nve-mir-9439	uc_nve-mir-9439
uc_gsa-mir-153	uc_gsa-mir-153
uc_ame-mir-3793	uc_ame-mir-3793
uc_cin-mir-4150	uc_cin-mir-4150
uc_hsa-mir-4695	uc_hsa-mir-4695
uc_hhi-mir-7789	uc_hhi-mir-7789
uc_bta-mir-2883	uc_bta-mir-2883
uc_mtr-MIR2624	uc_mtr-MIR2624
uc_cfa-mir-8894	uc_cfa-mir-8894
uc_mmu-mir-5624	uc_mmu-mir-5624
uc_crm-mir-7579	uc_crm-mir-7579
uc_sma-mir-8465	uc_sma-mir-8465
uc_aca-mir-5468	uc_aca-mir-5468
uc_bmo-mir-2791	uc_bmo-mir-2791
uc_sma-mir-8438	uc_sma-mir-8438
uc_pma-mir-4588	uc_pma-mir-4588
uc_osa-MIR2929	uc_osa-MIR2929
uc_cin-mir-4210	uc_cin-mir-4210
uc_dev-mir-D14	uc_dev-mir-D14
mir-5881	mir-5881
uc_rno-mir-3561	uc_rno-mir-3561
uc_mmu-mir-1970	uc_mmu-mir-1970
mir-341	mir-341
uc_mdo-mir-7314	uc_mdo-mir-7314
uc_ppc-mir-2247	uc_ppc-mir-2247
uc_eca-mir-8942	uc_eca-mir-8942
uc_cin-mir-4059	uc_cin-mir-4059
uc_pma-mir-4555	uc_pma-mir-4555
uc_dvi-mir-975	uc_dvi-mir-975
uc_sme-mir-2152	uc_sme-mir-2152
uc_ppt-MIR1064	uc_ppt-MIR1064
uc_cin-mir-5603	uc_cin-mir-5603
uc_cin-mir-4189	uc_cin-mir-4189
uc_prd-mir-7922	uc_prd-mir-7922
uc_mmu-mir-7653	uc_mmu-mir-7653
uc_oan-mir-1368	uc_oan-mir-1368
uc_cfa-mir-8810	uc_cfa-mir-8810
uc_sma-mir-8422	uc_sma-mir-8422
uc_mtr-MIR2616	uc_mtr-MIR2616
uc_sja-mir-3487	mir-3489
uc_lja-MIR7535	uc_lja-MIR7535
uc_bta-mir-2488	uc_bta-mir-2488
mir-4672	mir-4672
uc_bta-mir-2323	uc_bta-mir-2323
uc_gma-MIR4345	uc_gma-MIR4345
MIR2588	mir-1559
uc_cin-mir-4037	uc_cin-mir-4037
uc_smo-MIR1113	uc_smo-MIR1113
uc_hsa-mir-6764	uc_hsa-mir-6764
uc_ame-mir-9895	uc_ame-mir-9895
uc_mdo-mir-7265	uc_mdo-mir-7265
uc_mdo-mir-7262b	mir-7262
mir-2068	mir-2068
uc_dme-mir-9383	uc_dme-mir-9383
uc_cre-MIR1147	uc_cre-MIR1147
uc_sme-mir-2203	uc_sme-mir-2203
uc_nve-mir-9466	uc_nve-mir-9466
uc_tca-mir-3892	uc_tca-mir-3892
uc_hsa-mir-4714	uc_hsa-mir-4714
uc_bmo-mir-3001	uc_bmo-mir-3001
uc_mmu-mir-7215	uc_mmu-mir-7215
uc_gga-mir-1708	uc_gga-mir-1708
uc_ame-mir-6048	uc_ame-mir-6048
uc_osa-MIR6246	uc_osa-MIR6246
uc_ssa-mir-8164	uc_ssa-mir-8164
uc_efu-mir-9266	uc_efu-mir-9266
uc_mdo-mir-7252	uc_mdo-mir-7252
uc_gga-mir-1741	uc_gga-mir-1741
uc_bdi-MIR7712	uc_bdi-MIR7712
uc_hco-mir-5972	uc_hco-mir-5972
uc_hsa-mir-3650	uc_hsa-mir-3650
uc_hsa-mir-3148	uc_hsa-mir-3148
uc_gga-mir-1797	uc_gga-mir-1797
uc_tca-mir-3903	uc_tca-mir-3903
uc_ppc-mir-8267	uc_ppc-mir-8267
uc_cel-mir-2212	uc_cel-mir-2212
uc_hvu-MIR6182	uc_hvu-MIR6182
uc_hme-mir-6305	uc_hme-mir-6305
uc_gga-mir-6558	uc_gga-mir-6558
uc_mmu-mir-6962	uc_mmu-mir-6962
mir-677	mir-677
uc_ame-mir-6056	uc_ame-mir-6056
mir-4788	mir-4798
uc_esi-MIR8629	uc_esi-MIR8629
uc_hsa-mir-6874	uc_hsa-mir-6874
uc_mmu-mir-7673	uc_mmu-mir-7673
uc_mmu-mir-6905	uc_mmu-mir-6905
uc_bdi-MIR7774	uc_bdi-MIR7774
uc_cin-mir-4034	uc_cin-mir-4034
uc_hsa-mir-3137	uc_hsa-mir-3137
uc_hsa-mir-5094	uc_hsa-mir-5094
uc_cgr-mir-1260	uc_cgr-mir-1260
uc_mmu-mir-6336	uc_mmu-mir-6336
uc_eca-mir-9137	uc_eca-mir-9137
uc_efu-mir-9353	uc_efu-mir-9353
mir-3604	mir-rL1-35
uc_gga-mir-1591	uc_gga-mir-1591
uc_mml-mir-1239	uc_mml-mir-1239
uc_cfa-mir-8804	uc_cfa-mir-8804
uc_bmo-mir-2744	uc_bmo-mir-2744
uc_dme-mir-4984	uc_dme-mir-4984
uc_gga-mir-757	uc_gga-mir-757
uc_tae-MIR9779	uc_tae-MIR9779
uc_sma-mir-8468	uc_sma-mir-8468
uc_efu-mir-9259	uc_efu-mir-9259
mir-BART1	mir-rL1-8
uc_ppc-mir-8277	uc_ppc-mir-8277
uc_gga-mir-1639	uc_gga-mir-1639
uc_bmo-mir-3230	uc_bmo-mir-3230
mir-4873	MIR6137
uc_sbi-MIR5382	uc_sbi-MIR5382
uc_bta-mir-6519	uc_bta-mir-6519
uc_hsa-mir-4492	uc_hsa-mir-4492
uc_cte-mir-2693	uc_cte-mir-2693
uc_gga-mir-1700	uc_gga-mir-1700
uc_gga-mir-1611	uc_gga-mir-1611
uc_dme-mir-9379	uc_dme-mir-9379
mir-7373	mir-7373a-2
uc_blv-mir-B5	uc_blv-mir-B5
uc_dme-mir-4939	uc_dme-mir-4939
uc_eca-mir-8930	uc_eca-mir-8930
uc_ppt-MIR2080	uc_ppt-MIR2080
uc_rno-mir-3583	uc_rno-mir-3583
uc_osa-MIR5815	uc_osa-MIR5815
uc_bmo-mir-3414	uc_bmo-mir-3414
uc_gga-mir-1794	uc_gga-mir-1794
uc_bta-mir-2416	uc_bta-mir-2416
uc_cte-mir-2689	uc_cte-mir-2689
uc_mmu-mir-7023	uc_mmu-mir-7023
uc_gga-mir-1718	uc_gga-mir-1718
uc_ahy-MIR3517	uc_ahy-MIR3517
uc_bfl-mir-4881	uc_bfl-mir-4881
uc_bmo-mir-3359	uc_bmo-mir-3359
uc_bmo-mir-3330	uc_bmo-mir-3330
uc_cte-mir-2708	uc_cte-mir-2708
uc_hsa-mir-6073	uc_hsa-mir-6073
MIR8757	MIR8757
uc_cin-mir-4181	uc_cin-mir-4181
uc_hsa-mir-7107	uc_hsa-mir-7107
uc_eca-mir-9149	uc_eca-mir-9149
uc_cfa-mir-8821	uc_cfa-mir-8821
uc_ssc-mir-9858	uc_ssc-mir-9858
uc_ppc-mir-8351	uc_ppc-mir-8351
uc_hsa-mir-6751	uc_hsa-mir-6751
uc_oan-mir-7408	mir-7472
uc_mmu-mir-6360	uc_mmu-mir-6360
uc_cel-mir-4811	uc_cel-mir-4811
uc_mmu-mir-7663	uc_mmu-mir-7663
uc_stu-MIR8000	uc_stu-MIR8000
uc_aca-mir-5460	uc_aca-mir-5460
mir-2332	mir-2332
uc_mmu-mir-7235	uc_mmu-mir-7235
uc_hsa-mir-6847	uc_hsa-mir-6847
uc_mml-mir-7178	uc_mml-mir-7178
uc_ghr-MIR7500	uc_ghr-MIR7500
mir-3327	mir-6500
uc_aca-mir-5434	uc_aca-mir-5434
uc_ame-mir-3772	uc_ame-mir-3772
uc_ssa-mir-8159	uc_ssa-mir-8159
uc_prd-mir-7866	uc_prd-mir-7866
uc_tca-mir-3879	uc_tca-mir-3879
uc_asu-mir-5354	uc_asu-mir-5354
mir-2278	mir-2278
uc_oan-mir-7417	uc_oan-mir-7417
uc_cin-mir-4158	uc_cin-mir-4158
uc_ppt-MIR1215	uc_ppt-MIR1215
uc_bmo-mir-3393	uc_bmo-mir-3393
uc_mmu-mir-7117	uc_mmu-mir-7117
uc_mdo-mir-7249	uc_mdo-mir-7249
uc_smo-MIR1096	uc_smo-MIR1096
uc_cbn-mir-7621b	uc_cbn-mir-7621b
uc_mmu-mir-6952	uc_mmu-mir-6952
uc_bmo-mir-3371	uc_bmo-mir-3371
uc_gga-mir-7439	uc_gga-mir-7439
mir-7558	mir-7558
uc_mmu-mir-7044	uc_mmu-mir-7044
uc_cin-mir-4157	uc_cin-mir-4157
uc_esi-MIR3457	uc_esi-MIR3457
uc_dps-mir-2556	uc_dps-mir-2556
uc_mcv-mir-M1	uc_mcv-mir-M1
uc_dme-mir-1015	uc_dme-mir-1015
uc_dme-mir-4966	uc_dme-mir-4966
uc_bmo-mir-3238	uc_bmo-mir-3238
mir-5583	mir-5583-2
uc_nve-mir-9448	uc_nve-mir-9448
uc_eca-mir-9148	uc_eca-mir-9148
uc_ppt-MIR2082	uc_ppt-MIR2082
uc_hsa-mir-4486	uc_hsa-mir-4486
uc_hsa-mir-4741	uc_hsa-mir-4741
uc_mmu-mir-686	uc_mmu-mir-686
uc_bdi-MIR9499	uc_bdi-MIR9499
uc_gga-mir-1793	uc_gga-mir-1793
uc_cte-mir-2690	uc_cte-mir-2690
uc_ath-MIR2939	uc_ath-MIR2939
uc_sma-bantam	bantam_2
uc_mmu-mir-7043	uc_mmu-mir-7043
uc_bmo-mir-3394	uc_bmo-mir-3394
uc_asu-mir-791	uc_asu-mir-791
uc_efu-mir-9293	uc_efu-mir-9293
uc_bta-mir-2375	uc_bta-mir-2375
uc_hcmv-mir-UL22A	uc_hcmv-mir-UL22A
uc_gga-mir-1728	uc_gga-mir-1728
uc_hsa-mir-8078	uc_hsa-mir-8078
uc_dev-mir-D9	uc_dev-mir-D9
uc_sme-mir-61b	uc_sme-mir-61b
mir-1759	mir-1759
uc_tgu-mir-2958	uc_tgu-mir-2958
uc_mdo-mir-7248	uc_mdo-mir-7248
uc_eca-mir-7667	uc_eca-mir-7667
uc_ath-MIR5666	uc_ath-MIR5666
uc_asu-mir-5353	uc_asu-mir-5353
uc_ptc-MIR6448	uc_ptc-MIR6448
uc_atr-MIR8572	uc_atr-MIR8572
uc_hsa-mir-7159	uc_hsa-mir-7159
uc_mmu-mir-7028	uc_mmu-mir-7028
uc_bma-mir-5843	uc_bma-mir-5843
uc_dme-mir-4972	uc_dme-mir-4972
uc_prd-mir-7882	uc_prd-mir-7882
uc_mmu-mir-7010	uc_mmu-mir-7010
uc_hco-mir-5931	uc_hco-mir-5931
uc_atr-MIR8584	uc_atr-MIR8584
uc_cte-mir-193	uc_cte-mir-193
uc_oan-mir-7416	uc_oan-mir-7416
uc_oan-mir-1404	uc_oan-mir-1404
uc_ppc-mir-8222	uc_ppc-mir-8222
uc_prd-mir-7873a	uc_prd-mir-7873a
uc_aca-mir-5454	uc_aca-mir-5454
mir-2996	mir-2996-2
uc_ghr-MIR7499	uc_ghr-MIR7499
mir-1684	mir-1684
uc_bdi-MIR9485	uc_bdi-MIR9485
uc_hsa-mir-6846	uc_hsa-mir-6846
uc_eca-mir-8980	uc_eca-mir-8980
uc_pxy-mir-8498	uc_pxy-mir-8498
uc_ipu-mir-7563c	uc_ipu-mir-7563c
uc_osa-MIR5484	uc_osa-MIR5484
uc_hco-mir-5902	uc_hco-mir-5902
uc_gga-mir-1724	uc_gga-mir-1724
uc_gga-mir-6601	uc_gga-mir-6601
uc_gga-mir-6566	uc_gga-mir-6566
uc_bmo-mir-2758	uc_bmo-mir-2758
uc_mcmv-mir-M44-1	uc_mcmv-mir-M44-1
uc_bta-mir-7859	uc_bta-mir-7859
uc_sme-mir-1c	uc_sme-mir-1c
uc_efu-mir-9359	uc_efu-mir-9359
uc_hsa-mir-4262	uc_hsa-mir-4262
uc_ssc-mir-9854	uc_ssc-mir-9854
mir-5924	mir-5924
uc_mmu-mir-468	uc_mmu-mir-468
uc_cre-MIR1153	uc_cre-MIR1153
uc_cin-mir-4044	uc_cin-mir-4044
uc_dme-mir-2535b	uc_dme-mir-2535b
uc_eca-mir-9124	uc_eca-mir-9124
uc_ptc-MIR6434	uc_ptc-MIR6434
uc_sbi-MIR6233	uc_sbi-MIR6233
mir-4079	mir-4080
uc_cel-mir-8211	uc_cel-mir-8211
mir-1824	mir-1824a-2
uc_bmo-mir-3209	uc_bmo-mir-3209
uc_ath-MIR5644	uc_ath-MIR5644
uc_prd-mir-7870	uc_prd-mir-7870
MIR4245	mir-6012
uc_gsa-mir-9390	uc_gsa-mir-9390
MIR831	mir-3913-2
uc_mtr-MIR5247	uc_mtr-MIR5247
uc_dps-mir-2520	uc_dps-mir-2520
uc_hsa-mir-6721	uc_hsa-mir-6721
uc_smo-MIR1105	uc_smo-MIR1105
uc_ppe-MIR6284	uc_ppe-MIR6284
uc_gga-mir-6553	uc_gga-mir-6553
uc_mmu-mir-6946	uc_mmu-mir-6946
uc_hsa-mir-4426	uc_hsa-mir-4426
uc_pma-mir-4575	uc_pma-mir-4575
mir-4863	mir-4863
mir-3165	mir-1789
mir-2160	mir-2160-2
mir-3940	mir-3940
uc_hsa-mir-3161	uc_hsa-mir-3161
uc_mmu-mir-804	uc_mmu-mir-804
uc_cte-mir-2697	uc_cte-mir-2697
uc_hco-mir-5938	uc_hco-mir-5938
uc_mmu-mir-7647	uc_mmu-mir-7647
uc_hsa-mir-4634	uc_hsa-mir-4634
uc_aqu-mir-2014	uc_aqu-mir-2014
uc_tae-MIR9665	uc_tae-MIR9665
uc_mmu-mir-7053	uc_mmu-mir-7053
uc_bmo-mir-2857	uc_bmo-mir-2857
uc_mmu-mir-6938	uc_mmu-mir-6938
uc_bma-mir-5844	uc_bma-mir-5844
uc_bmo-mir-3374	uc_bmo-mir-3374
uc_hsa-mir-6084	uc_hsa-mir-6084
uc_ppe-MIR6278	uc_ppe-MIR6278
uc_ipu-mir-7569	uc_ipu-mir-7569
uc_ppc-mir-8306	uc_ppc-mir-8306
uc_hsa-mir-3713	uc_hsa-mir-3713
uc_api-mir-3033	uc_api-mir-3033
uc_bta-mir-2357	uc_bta-mir-2357
uc_ath-MIR5657	uc_ath-MIR5657
mir-70	mir-268
uc_prd-mir-7884	uc_prd-mir-7884
uc_bta-mir-2481	uc_bta-mir-2481
uc_efu-mir-9190	mir-9191-2
uc_mmu-mir-1983	uc_mmu-mir-1983
mir-BART16	uc_ebv-mir-BART11
uc_ame-mir-9880	uc_ame-mir-9880
uc_hsa-mir-4463	uc_hsa-mir-4463
uc_bra-MIR5715	uc_bra-MIR5715
mir-4017	mir-4017-2
uc_sja-mir-3505	uc_sja-mir-3505
mir-2814	mir-2856-2
uc_hsa-mir-7109	uc_hsa-mir-7109
uc_mmu-mir-7219	uc_mmu-mir-7219
uc_bmo-mir-3427	uc_bmo-mir-3427
uc_odi-mir-1a	mir-1_3
uc_sme-mir-2166	uc_sme-mir-2166
uc_oan-mir-7402	uc_oan-mir-7402
uc_bfl-mir-4858	uc_bfl-mir-4858
uc_hsa-mir-3143	uc_hsa-mir-3143
uc_efu-mir-9289	uc_efu-mir-9289
uc_stu-MIR8015	uc_stu-MIR8015
uc_mcmv-mir-m01-1	uc_mcmv-mir-m01-1
uc_bmo-mir-3418	uc_bmo-mir-3418
uc_mmu-mir-7064	uc_mmu-mir-7064
uc_ppc-mir-2261	uc_ppc-mir-2261
uc_esi-MIR3461	uc_esi-MIR3461
uc_mdo-mir-7268	uc_mdo-mir-7268
uc_hsa-mir-6741	uc_hsa-mir-6741
uc_ssc-mir-7139	uc_ssc-mir-7139
uc_cbr-mir-7595	uc_cbr-mir-7595
uc_mmu-mir-1955	uc_mmu-mir-1955
uc_gga-mir-7465	uc_gga-mir-7465
uc_dev-mir-D6	uc_dev-mir-D6
uc_eca-mir-8985	uc_eca-mir-8985
uc_bmo-mir-3322	uc_bmo-mir-3322
uc_hsa-mir-6816	uc_hsa-mir-6816
uc_efu-mir-9312	uc_efu-mir-9312
uc_gga-mir-6597	uc_gga-mir-6597
uc_str-mir-8368	uc_str-mir-8368
mir-625	mir-625
uc_gma-MIR9732	uc_gma-MIR9732
uc_oan-mir-1395	uc_oan-mir-1395
uc_hsa-mir-4723	uc_hsa-mir-4723
uc_gga-mir-1704	uc_gga-mir-1704
mir-608	mir-608
uc_eca-mir-7177b	uc_eca-mir-7177b
uc_hsa-mir-6515	uc_hsa-mir-6515
uc_cin-mir-4171	uc_cin-mir-4171
uc_mmu-mir-6968	uc_mmu-mir-6968
uc_aca-mir-5446	uc_aca-mir-5446
uc_bra-MIR5723	uc_bra-MIR5723
uc_cbr-mir-7591	uc_cbr-mir-7591
uc_tae-MIR1125	uc_tae-MIR1125
uc_osa-MIR5151	uc_osa-MIR5151
uc_bmo-mir-3401	uc_bmo-mir-3401
uc_ame-mir-6005	uc_ame-mir-6005
uc_mmu-mir-3110	uc_mmu-mir-3110
uc_mdo-mir-7376	uc_mdo-mir-7376
uc_aca-mir-5392	uc_aca-mir-5392
uc_hhi-mir-7794	uc_hhi-mir-7794
uc_hsa-mir-7703	uc_hsa-mir-7703
uc_ppc-mir-8352	uc_ppc-mir-8352
